build_empire_death_star,agent,darth_vader,0.5
build_empire_death_star,agent,the_empire,0.5
build_empire_death_star,isa,event,0.5
build_empire_death_star,patient,death_star,0.5
build_empire_death_star,predicate,build,0.5
build_empire_death_star,predicate,design,0.5
build_germany_ruhr_dam,agent,the_third_reich,0.5
build_germany_ruhr_dam,isa,event,0.5
build_germany_ruhr_dam,patient,ruhr_dam,0.5
build_germany_ruhr_dam,predicate,build,0.5
build_germany_ruhr_dam,predicate,design,0.5
build_germany_ruhr_dam,purpose,supply_water_germany,0.5
builder,isa,element,0.5
builder,isa,person,0.5
builder,part,overalls,0.5
burglary,attr,dangerous,0.5
burglary,attr,illegal,0.5
burglary,isa,activity,0.5
burglary,isa,crime,0.5
burglary,part,lock_pick,0.5
business,depend,business_skills,0.5
business,depend,communication_skills,0.5
business,depend,currency,0.5
business,depend,social_convention,0.5
business,isa,social_act,0.5
business_skills,affect,business,0.5
business_skills,affect,finance,0.5
business_skills,affect,negotiation,0.5
business_skills,isa,skill,0.5
butcher,affect,carcass,0.8
butcher,affect,livestock,0.5
butcher,affect,meat,0.5
butcher,attr,abatoire,0.5
butcher,attr,blood,0.8
butcher,attr,educated,-0.5
butcher,attr,precise,-0.6
butcher,attr,skilful,0.1
butcher,attr,well_paid,-0.2
butcher,control,cleaver,0.5
butcher,control,livestock,0.5
butcher,isa,person,0.5
butcher,isa,profession,0.5
butcher,part,white_apron,0.5
butcher,perform,slaughter,0.5
buy_luke_c3po_r2d2,agent,luke_skywalker,0.5
buy_luke_c3po_r2d2,isa,event,0.5
buy_luke_c3po_r2d2,patient,artoo_deetoo,0.5
buy_luke_c3po_r2d2,patient,see_threepio,0.5
buy_luke_c3po_r2d2,predicate,buy,0.5
buy_luke_c3po_r2d2,predicate,find,0.5
buy_luke_c3po_r2d2,predicate,obtain,0.5
buyer,isa,person,0.5
cabalic_message,isa,command,0.5
cabalic_message,isa,instruction,0.5
cabalic_message,substance,hermenuetic_code,0.5
cake,attr,delicious,0.5
cake,attr,elaborate,0.6
cake,attr,elegant,0.8
cake,attr,sticky,0.5
cake,attr,sweet,0.5
