build_cathedral,causes,contribute_to_architectural_history
service,synonym,service_event
andriza_mircovich,isa,criminal
abstractionist,isa,painter
artist,capableof,draw
criminal,capableof,crime_to_victim
demographer,isa,sociologist
felony,isa,crime
put_on,isa,make
criminal,receivesaction,punish_by_put_them_in_prison
theoretical,similarto,academic
tailor,capableof,iron_clothe
fungus,atlocation,library
good,isa,superior
aviator,synonym,aviatrix
shoplifter,synonym,thief
eddie_davidson,isa,criminal
impressionist,isa,painter
allopurinol,isa,medicine
strap,isa,band
captain,isa,policeman
printer,capableof,print_picture
laparotomy,derivedfrom,otomy
wrong,hasproperty,bad
build_cathedral,usedfor,architect
brown,isa,band
fisherman,isa,person_who_hunt_for_fish
francis_g_neubeck,isa,astronaut
prison_guard,isa,security_guard
bonnie_j_dunbar,isa,astronaut
donn_f_eisele,isa,pilot
tom_shire,dbpedia/field,surgery
criminalness,derivedfrom,criminal
hunter,isa,human
immunize,hascontext,medicine
perfect,isa,music_single
wrong,isa,treat
upholsterer,isa,craftsman
government_official,synonym,public_official
leonid_kizim,isa,astronaut
pickle,atlocation,refrigerator
victim,antonym,criminal
potato,capableof,taste_good
fly,derivedfrom,pilot
grill,atlocation,garage
donald_morrison,isa,criminal
human,atlocation,boat
printer,usedfor,print_document
build_cathedral,causes,increase_worship
watercolorist,isa,painter
georgy_beregovoy,isa,pilot
butch,atlocation,library
timothy_kopra,isa,astronaut
boolean_operation,isa,operation
john_couey,isa,criminal
ivan_bella,isa,astronaut
luis_fernando_s?nchez_arellano,isa,criminal
food,receivesaction,edible
mouse,capableof,spring_trap
roof,atlocation,garage
erwin_thiesies,isa,tailor
mouse,isa,food
printer,usedfor,print_picture
abort,isa,termination
radio,antonym,tv
hitman,isa,criminal
brigitte_harris_case,isa,criminal
butch,isa,merchant
illicit,synonym,criminal
sergio_pe?a_sol?s,isa,criminal
printer,capableof,use_dot_matrix_technology
robot,isa,machine
scar,entails,incise
amputate,hascontext,medicine
religion,atlocation,concert
defectless,synonym,faultless
human_adult,isa,human
garrett_reisman,isa,astronaut
takao_doi,isa,astronaut
jens_soering,isa,criminal
homeopathy,derivedfrom,home
agent,isa,cartoon_character
painter,isa,line
hunter,capableof,move_quietly
wait_room,atlocation,clinic
skin,synonym,fleece
wyeth,isa,painter
merchant,atlocation,mall
lock,atlocation,cabinet
ciro_terranova,isa,criminal
go_to_work,causes,earn_money
preserve,similarto,salt
draftee,antonym,volunteer
john_wright,isa,criminal
jewish_rye_bread,hascontext,cook
ted_bundy,isa,criminal
arthrogram,isa,roentgenogram
roberta_bondar,isa,astronaut
kathryn_d_sullivan,isa,astronaut
office_build,usedfor,work
car,atlocation,subway
driver,isa,book
demographer,derivedfrom,demography
bosko_radonjich,isa,criminal
perfect,antonym,rubbish
military_unit,hascontext,military
tier,isa,game
printer,isa,device_that
woman,atlocation,store
holy,synonym,perfect
pleurotomy,derivedfrom,otomy
egg,isa,type_of_food
paint,atlocation,person
bacteriology,isa,medicine
local,antonym,general
salizhan_sharipov,isa,pilot
evgeny_tarelkin,isa,astronaut
john,atlocation,bar
shabtai_kalmanovich,isa,criminal
dennis_allen,isa,criminal
plait,derivedfrom,plaiter
worker,capableof,case_thing
bill,isa,band
worker,capableof,expect_to_be_pay
wait_room,derivedfrom,room
repair_umbrella,usedfor,earn_money
klaus_dietrich_flade,isa,astronaut
metrorrhagia,isa,bleed
anders_behring_breivik,isa,criminal
medicine_man,derivedfrom,medicine
religion,isa,mammal
infuse,isa,inject
worker,capableof,dig_for_fossels
gather_information,isa,intentional_action
make,isa,change
alex_white,isa,professional
henry_hartsfield,isa,astronaut
build_cathedral,causes,have_new_church
alaattin_?ak?c?,isa,criminal
barry_e_wilmore,isa,astronaut
sigmund_j?hn,isa,pilot
william_s_hamilton,isa,miner
concurrent_operation,isa,operation
egg,atlocation,pizza
kidnapper,isa,criminal
pepper,isa,fruit
valeri_kubasov,isa,astronaut
radio,atlocation,your_house
beadle,isa,official
dick_scobee,isa,pilot
vladislav_titov,isa,miner
vladim?r_remek,isa,pilot
outerspace,isa,tool
dope,isa,drug
zymosis,isa,infection
official,isa,adjudicator
tyrosine_kinase_inhibitor,isa,medicine
surgical_treatment,isa,surgery
organizer,synonym,foreman
dentist,atlocation,office
build_cathedral,hassubevent,cut_stone
crewman,isa,gang
blood_test,derivedfrom,blood
lawyer,synonym,counselor
business_activity,isa,intentional_action
form,isa,make
yuri_glazkov,isa,astronaut
wood,isa,crater
treatment_procedure,isa,medical_procedure
butch,hasproperty,edible
abortion_pill,derivedfrom,abortion
soldier,notdesires,die
bus_driver,isa,professional_driver
game,isa,activity
butch,antonym,femme
fisherman,atlocation,reservoir
general,antonym,exact
ignaz_semmelweis,dbpedia/field,obstetrics
library,atlocation,city
erwin_thiesies,isa,athlete
ulrich_walter,isa,astronaut
paper,usedfor,religion
thomas_pesquet,isa,pilot
radio,atlocation,plane
vasily_tsibliyev,isa,astronaut
amputation,isa,surgical_treatment
printer,hascontext,computer_science
sail,atlocation,any_ocean
major_surgery,isa,operation
barend_strydom,isa,criminal
criminal,isa,principal
oil,atlocation,office
comic_character,isa,fictional_character
carl_oberg,isa,criminal
pork_butch,atlocation,butch
perpetrator,isa,band
tradesperson,isa,blue_collar_worker
human,atlocation,city
mouse,atlocation,office
employable,isa,worker
francis_ledwidge,isa,laborer
murder_of_meredith_kercher_affaele_sollecito,isa,criminal
athlete,antonym,potato
consummate,derivedfrom,master
get_job,motivatedbygoal,eat
build_cathedral,haslastsubevent,arrange_open_ceremony
hm_sultana,isa,ship
toughie,synonym,criminal
librarian,derivedfrom,library
samir_azzouz,isa,criminal
almroth_wright,dbpedia/knownfor,vaccination
boatman,isa,worker
criminal,capableof,wrong_another_person
lev_dyomin,isa,pilot
run,isa,function
plier,isa,worker
refinish,isa,repair
superintendent,synonym,police_superintendent
jes?s_enrique_rej?n_aguilar,isa,criminal
roof,partof,construction
dinner,receivesaction,grill
skilled_person,capableof,ride_mechanical_bull
office,usedfor,work
lobotomy,causesdesire,play_sport
pharmacist,isa,health_professional
tool,isa,band
salt,hascontext,cook
louis_alterie,isa,criminal
aftercare,isa,medical_care
beat,derivedfrom,beater
tincture,isa,medicine
boat,antonym,ship
address_label,atlocation,office
labour,synonym,work
build_cathedral,causes,pledge_to_be_fulfil
serviceman,capableof,fix_problem
simon_pallas,dbpedia/field,surgery
marwan_habash,isa,criminal
murder_of_sally_anne_bowman_mark_philip_dixie,isa,criminal
corn,usedfor,eat
human,isa,eukaryote
potato,atlocation,stew
charisse_millett,isa,fisherman
nurse,atlocation,doctor
hand,usedfor,cut
necrotomy,synonym,post_mortem
splicer,isa,worker
supermarket,derivedfrom,market
hand,usedfor,eat
car,isa,tool
grip,isa,seize
integrity,attribute,break
brown,isa,cook
perfect,antonym,incorrect
see_log,isa,log
run,derivedfrom,operate
administer_drug_in_which_vaccine_be_transfer,synonym,vaccination
criminal,isa,try_judge_and_sentence_in_court
detective,capableof,case_joint
gather,derivedfrom,gatherer
angioplasty,isa,interventional_catheterization_procedure
turtle,isa,band
procedure,isa,proceed
book,isa,device
defendant,capableof,face_charge
vicarious,hascontext,medicine
medical_care_professional,isa,health_care_provider
technician,atlocation,chemistry_lab
mouse,atlocation,work
debridement,isa,operation
one_position_of_medical_patient,isa,lithotomy
bill,synonym,fly
raymond_washington,isa,city
mouse,atlocation,wood
cupboard,isa,cabinet
joan_higginbotham,isa,astronaut
miller,isa,station
pyotr_klimuk,isa,astronaut
butterfly,isa,music_single
baker's_dozen,derivedfrom,baker
jack_ripper,isa,video_game
start,isa,turn
tailor,capableof,dress_man
michael_zasloff,dbpedia/field,pediatrics
electrician,capableof,be_service_wash_machine
person,capableof,get_stone
wire_cutter,isa,tool
not_all_holiday,hasproperty,official
roof,partof,theater
aesthetic,similarto,painterly
beautiful,antonym,plain
pork_butch,hascontext,unite_kingdom
gagarin,isa,astronaut
covert_operation,isa,operation
potato,atlocation,french_fry
go_to_work,usedfor,keep_busy
prosecutor,isa,official
polish,synonym,hone
baker,isa,skilled_worker
cautery,isa,operation
mariner,isa,crater
hunt,derivedfrom,hunter
steven_r_nagel,isa,astronaut
pizza,atlocation,store
john_and_sarah_makin,isa,criminal
creator,isa,person
room,receivesaction,reserve
human,atlocation,doctor
logger,capableof,see_log
potato,isa,food
tie,derivedfrom,tier
beautiful,synonym,clear
kathryn_dwyer_sullivan,isa,astronaut
g?ran_lindberg,isa,criminal
peotomy,derivedfrom,otomy
orchotomy,isa,incision
build_cathedral,causes,have_place_to_worship
service,isa,function
saute,derivedfrom,fry
george_washington_crile,dbpedia/field,surgery
incomplete_abortion,derivedfrom,abortion
jam,isa,name
wood,receivesaction,plane
colonizer,isa,founder
endocrinology,isa,medicine
human,atlocation,garage
guion_bluford,isa,astronaut
coin,atlocation,person
valeri_tokarev,isa,astronaut
clean,causes,health
gangster,derivedfrom,ster
crumb,atlocation,refrigerator
interpreter,isa,band
criminal_act,isa,crime
trephine,isa,operate_on
positive,hascontext,medicine
glenn,isa,astronaut
gynecological_care,isa,medical_procedure
expurgator,isa,editor
yury_artyukhin,isa,astronaut
fly,hascontext,unite_kingdom
hospital,isa,station
potato,atlocation,your_pantry
good,atlocation,store
microwave,isa,cook
animal_trainer,notdesires,beeaten_by_tiger
barbara_morgan,isa,astronaut
represent,derivedfrom,interpreter
cup,isa,tool
disinfection,isa,medical_care
girly,antonym,mannish
falconer,isa,band
vladimir_vasyutin,isa,astronaut
herbert_blitzstein,isa,criminal
criminal,receivesaction,punish_by_be_send_to_prison
criminal,capableof,realise_error_of_their_way
hunter,capableof,spot_prey
baker,isa,merchant
translate,derivedfrom,interpreter
perfect,synonym,proficient
don_l_lind,isa,astronaut
book,atlocation,mall
richard_o_covey,isa,astronaut
refiner,isa,skilled_worker
william_anders,isa,astronaut
fire,isa,tool
woman,isa,adult
build_cathedral,hassubevent,be_might_break_and_fall_down
almroth_wright,dbpedia/field,bacteriology
gennady_padalka,isa,pilot
nimrod,isa,ship
fill,antonym,cup
french_cutter_renard,isa,ship
jam,synonym,preserve
lydia_sherman,isa,criminal
imprison,derivedfrom,prison_guard
hand,madeof,wood
store,usedfor,shop
cholelithotomy,isa,lithotomy
build_cathedral,motivatedbygoal,place_to_worship
butch,capableof,ready_some_meat
woman,capableof,chair_meet
collar,isa,band
charles_l_veach,isa,astronaut
hm_sultana,isa,cutter
vladimir_shatalov,isa,pilot
dyer,isa,station
roscoe_holcomb,isa,construction_worker
butch,isa,person_who_cut_up_meat
immunize,synonym,inoculate
blackmailer,isa,criminal
rhinotomy,isa,operation
fill,isa,change
cookie,atlocation,store
framesmith,derivedfrom,smith
earl_bradley,isa,criminal
savor,isa,season
wallpaper,derivedfrom,paperhanger
lose_consciousness,usedfor,surgery
fisherman,isa,city
paint,atlocation,hardware_store
fruit,atlocation,forest
privateer,isa,crewman
cry,isa,change
calligrapher,derivedfrom,calligraphy
alexander_mc_leod,isa,criminal
money,isa,music_single
criminal,capableof,plan_to_steal
steven_hyde,isa,fictional_character
attend_meet,hasprerequisite,prepare
fleam_tooth,derivedfrom,fleam
egg,atlocation,plate
daumier,isa,painter
human,capableof,beat
build_cathedral,motivatedbygoal,honor_god
tuner,derivedfrom,tune
food,atlocation,restaurant
fisherman,capableof,row_boat
operate_room,synonym,operate_theatre
jam_pawelczyk,isa,astronaut
fruit,atlocation,dinner
opera,atlocation,theater
martha_wise,isa,murderer
copilot,isa,professional_driver
break,atlocation,repair_shop
address_label,atlocation,drawer
opera,atlocation,theatre
handle,partof,spatula
get_pay,hasprerequisite,get_job
routine,partof,program
armorer,isa,enlist_man
tradesman,isa,worker
white_collar,derivedfrom,collar
editor,isa,band
cut,antonym,sew
shareef_abdelhaleem,isa,criminal
manet,isa,painter
good,atlocation,market
mariner,isa,sailor
sarah_marie_johnson,isa,criminal
stew,synonym,bake
criminal,capableof,receive_punishment_for_crime_commit
fungus,atlocation,store
bite,similarto,burn
vulcanize,isa,change
kristijan_golubovi?,isa,criminal
kermit_gosnell,isa,murderer
lockmaster,derivedfrom,master
cookware,derivedfrom,cook
huntress,isa,comic_character
manager,synonym,administrator
dose,isa,medicine
locksmith,derivedfrom,smith
william_carpenter,isa,printer
tonsillotomy,derivedfrom,otomy
chef,capableof,bone_fish
medical_procedure,isa,procedure
perfect,antonym,wrong
library,isa,sport
layperson,antonym,professional
regular,similarto,official
die,isa,change
peter_tobin,isa,criminal
die,isa,cutter
fly,isa,music_single
consummate,similarto,complete
radio,atlocation,refrigerator
potato,atlocation,wood
empty,isa,change
bill_nelson_clarence_william_bill_nelson,isa,astronaut
captain,antonym,hand
takuya_onishi,isa,astronaut
dentist,partof,doctor
get_job,hasfirstsubevent,go_to_work
inexpert,antonym,professional
jean_pierre_haigner?,isa,astronaut
clean,similarto,antiseptic
router,isa,computer_network_device
cabinet,atlocation,cupboard
machine,capableof,dig_hole
potter,synonym,ceramist
perfect,similarto,ideal
founder,isa,sink
bathroom,partof,restaurant
glass_cutter,isa,craftsman
david_leestma,isa,astronaut
refrigerator,atlocation,mall
director,capableof,chair_meet
j?nos_balassa,dbpedia/knownfor,surgery
colleague,atlocation,work
router,isa,band
angiogenesis_inhibitor,isa,medicine
koichi_wakata,isa,astronaut
william_booth,isa,criminal
curettage,isa,operation
john_e_blaha,isa,astronaut
lawrence,isa,crater
miller,atlocation,moon
anticholinergic,isa,medicine
build_cathedral,hasprerequisite,ensure_you_have_enough_capital
black_bart,isa,miner
frost,derivedfrom,freeze
sauce,isa,season
ligate,hascontext,surgery
anand_jon,isa,criminal
edward_higgins_white,isa,astronaut
soup,atlocation,grocery_store
grill,usedfor,cook_food
shelf,atlocation,cupboard
refine,isa,change
bank_commissioner,isa,commissioner
statesman,isa,fictional_character
alberti,isa,architect
butch,capableof,bone_peice_of_meat
wire_cutter,isa,cut_implement
marianne_merchez,isa,astronaut
professional,isa,athlete
build_cathedral,causes,frighten_infidel
mary_carleton_mary,isa,criminal
human,isa,mammal
phlebotomy,isa,medical_care_event
leroy_chiao,isa,astronaut
whistler,isa,painter
george_figgs,isa,projectionist
goon,synonym,criminal
fly,isa,ship
beautiful,antonym,terrible
computer,atlocation,cupboard
reduce,synonym,cut
perfect,antonym,bad
terrorist,isa,human
interpreter,isa,mediator
bloodshed,synonym,slaughter
paint,usedfor,artist
serviceman,hascontext,military
franklin,isa,name
lawrence,isa,actress
carminative,isa,medicine
risk_evaluation,isa,follow_standard_procedure
bread,isa,type_of_food
francis_e_dec_francis_e_dec,isa,criminal
genre_painter,isa,painter
digitalize,isa,administer
story_musgrave,isa,astronaut
change_integrity,isa,change
car,antonym,bus
janet_l_kavandi,isa,astronaut
psychotic,hascontext,medicine
david_saint_jacques,isa,astronaut
calligrapher,isa,skilled_worker
michael_s_hopkins,isa,astronaut
ficus,atlocation,supermarket
art_themen,isa,surgery
procedure,isa,band
lauren_perkins,isa,professional
criminal,capableof,deal_drug
andriyan_nikolayev,isa,astronaut
roger_touhy,isa,criminal
money,derivedfrom,coiner
leucotomy,hasproperty,lobotomy
expert,isa,human
franco_malerba,isa,astronaut
bill,isa,program
clinic,synonym,medical_clinic
fred_burke,isa,gangster
shelf,atlocation,cabinet
martin_sandberger,isa,criminal
michael_jam_adam,isa,astronaut
yuri_gidzenko,isa,astronaut
go,synonym,work
health_professional,isa,professional
nonprescription,hascontext,medicine
fridge,atlocation,home
oversee,derivedfrom,supervisor
person,atlocation,office_build
mammotomy,derivedfrom,otomy
brad_allan,isa,assistant_director
go,synonym,operate
wood,isa,actress
isaac_b_desha,isa,tan
oleg_artemyev,isa,astronaut
speaker,atlocation,theater
play_sport,hassubevent,religion
mistake,hasproperty,make
sedley_alley,isa,criminal
